start_zone_id,start_zone_name,end_zone_id,end_zone_name,time_bucket,duration
34,Brooklyn Navy Yard,7,Astoria,7:00 PM–10:00 PM,49
37,Bushwick South,7,Astoria,11:00 AM–4:00 PM,58
37,Bushwick South,7,Astoria,8:00 AM–11:00 AM,31
37,Bushwick South,7,Astoria,10:00 PM–8:00 AM,30
37,Bushwick South,7,Astoria,7:00 PM–10:00 PM,34
37,Bushwick South,7,Astoria,4:00 PM–7:00 PM,30
41,Central Harlem,7,Astoria,4:00 PM–7:00 PM,55
41,Central Harlem,7,Astoria,11:00 AM–4:00 PM,36
41,Central Harlem,7,Astoria,10:00 PM–8:00 AM,59
42,Central Harlem North,7,Astoria,11:00 AM–4:00 PM,75
42,Central Harlem North,7,Astoria,8:00 AM–11:00 AM,46
43,Central Park,7,Astoria,4:00 PM–7:00 PM,37
43,Central Park,7,Astoria,11:00 AM–4:00 PM,36
43,Central Park,7,Astoria,10:00 PM–8:00 AM,33
43,Central Park,7,Astoria,7:00 PM–10:00 PM,36
43,Central Park,7,Astoria,8:00 AM–11:00 AM,35
45,Chinatown,7,Astoria,11:00 AM–4:00 PM,39
45,Chinatown,7,Astoria,8:00 AM–11:00 AM,50
48,Clinton East,7,Astoria,7:00 PM–10:00 PM,34
48,Clinton East,7,Astoria,8:00 AM–11:00 AM,32
48,Clinton East,7,Astoria,4:00 PM–7:00 PM,36
48,Clinton East,7,Astoria,10:00 PM–8:00 AM,36
48,Clinton East,7,Astoria,11:00 AM–4:00 PM,34
49,Clinton Hill,7,Astoria,4:00 PM–7:00 PM,77
49,Clinton Hill,7,Astoria,7:00 PM–10:00 PM,37
49,Clinton Hill,7,Astoria,11:00 AM–4:00 PM,44
50,Clinton West,7,Astoria,11:00 AM–4:00 PM,34
50,Clinton West,7,Astoria,4:00 PM–7:00 PM,37
50,Clinton West,7,Astoria,8:00 AM–11:00 AM,31
50,Clinton West,7,Astoria,10:00 PM–8:00 AM,32
50,Clinton West,7,Astoria,7:00 PM–10:00 PM,31
54,Columbia Street,7,Astoria,7:00 PM–10:00 PM,63
61,Crown Heights North,7,Astoria,8:00 AM–11:00 AM,47
62,Crown Heights South,7,Astoria,11:00 AM–4:00 PM,65
65,Downtown Brooklyn/MetroTech,7,Astoria,11:00 AM–4:00 PM,42
65,Downtown Brooklyn/MetroTech,7,Astoria,10:00 PM–8:00 AM,43
65,Downtown Brooklyn/MetroTech,7,Astoria,4:00 PM–7:00 PM,42
66,DUMBO/Vinegar Hill,7,Astoria,4:00 PM–7:00 PM,61
66,DUMBO/Vinegar Hill,7,Astoria,10:00 PM–8:00 AM,38
68,East Chelsea,7,Astoria,11:00 AM–4:00 PM,40
68,East Chelsea,7,Astoria,10:00 PM–8:00 AM,32
68,East Chelsea,7,Astoria,7:00 PM–10:00 PM,39
68,East Chelsea,7,Astoria,4:00 PM–7:00 PM,40
74,East Harlem North,7,Astoria,4:00 PM–7:00 PM,47
74,East Harlem North,7,Astoria,8:00 AM–11:00 AM,37
74,East Harlem North,7,Astoria,7:00 PM–10:00 PM,32
74,East Harlem North,7,Astoria,11:00 AM–4:00 PM,43
75,East Harlem South,7,Astoria,11:00 AM–4:00 PM,48
75,East Harlem South,7,Astoria,10:00 PM–8:00 AM,29
75,East Harlem South,7,Astoria,8:00 AM–11:00 AM,22
75,East Harlem South,7,Astoria,7:00 PM–10:00 PM,41
75,East Harlem South,7,Astoria,4:00 PM–7:00 PM,38
79,East Village,7,Astoria,7:00 PM–10:00 PM,39
79,East Village,7,Astoria,11:00 AM–4:00 PM,53
79,East Village,7,Astoria,10:00 PM–8:00 AM,34
79,East Village,7,Astoria,8:00 AM–11:00 AM,34
79,East Village,7,Astoria,4:00 PM–7:00 PM,31
80,East Williamsburg,7,Astoria,10:00 PM–8:00 AM,30
80,East Williamsburg,7,Astoria,4:00 PM–7:00 PM,29
80,East Williamsburg,7,Astoria,7:00 PM–10:00 PM,31
80,East Williamsburg,7,Astoria,11:00 AM–4:00 PM,43
80,East Williamsburg,7,Astoria,8:00 AM–11:00 AM,27
87,Financial District North,7,Astoria,7:00 PM–10:00 PM,56
87,Financial District North,7,Astoria,4:00 PM–7:00 PM,46
90,Flatiron,7,Astoria,11:00 AM–4:00 PM,76
90,Flatiron,7,Astoria,4:00 PM–7:00 PM,38
90,Flatiron,7,Astoria,7:00 PM–10:00 PM,41
97,Fort Greene,7,Astoria,10:00 PM–8:00 AM,42
97,Fort Greene,7,Astoria,8:00 AM–11:00 AM,39
97,Fort Greene,7,Astoria,7:00 PM–10:00 PM,52
100,Garment District,7,Astoria,4:00 PM–7:00 PM,34
100,Garment District,7,Astoria,10:00 PM–8:00 AM,34
100,Garment District,7,Astoria,11:00 AM–4:00 PM,34
100,Garment District,7,Astoria,7:00 PM–10:00 PM,31
100,Garment District,7,Astoria,8:00 AM–11:00 AM,31
107,Gramercy,7,Astoria,4:00 PM–7:00 PM,38
107,Gramercy,7,Astoria,10:00 PM–8:00 AM,74
107,Gramercy,7,Astoria,11:00 AM–4:00 PM,33
107,Gramercy,7,Astoria,8:00 AM–11:00 AM,44
107,Gramercy,7,Astoria,7:00 PM–10:00 PM,35
112,Greenpoint,7,Astoria,7:00 PM–10:00 PM,28
112,Greenpoint,7,Astoria,8:00 AM–11:00 AM,25
112,Greenpoint,7,Astoria,4:00 PM–7:00 PM,28
112,Greenpoint,7,Astoria,10:00 PM–8:00 AM,33
112,Greenpoint,7,Astoria,11:00 AM–4:00 PM,30
113,Greenwich Village North,7,Astoria,4:00 PM–7:00 PM,76
113,Greenwich Village North,7,Astoria,11:00 AM–4:00 PM,45
113,Greenwich Village North,7,Astoria,7:00 PM–10:00 PM,78
113,Greenwich Village North,7,Astoria,8:00 AM–11:00 AM,37
114,Greenwich Village South,7,Astoria,4:00 PM–7:00 PM,54
114,Greenwich Village South,7,Astoria,8:00 AM–11:00 AM,40
114,Greenwich Village South,7,Astoria,11:00 AM–4:00 PM,46
114,Greenwich Village South,7,Astoria,7:00 PM–10:00 PM,37
114,Greenwich Village South,7,Astoria,10:00 PM–8:00 AM,43
125,Hudson Sq,7,Astoria,11:00 AM–4:00 PM,44
125,Hudson Sq,7,Astoria,7:00 PM–10:00 PM,52
125,Hudson Sq,7,Astoria,4:00 PM–7:00 PM,125
137,Kips Bay,7,Astoria,11:00 AM–4:00 PM,33
137,Kips Bay,7,Astoria,4:00 PM–7:00 PM,31
137,Kips Bay,7,Astoria,8:00 AM–11:00 AM,33
137,Kips Bay,7,Astoria,7:00 PM–10:00 PM,32
137,Kips Bay,7,Astoria,10:00 PM–8:00 AM,28
140,Lenox Hill East,7,Astoria,8:00 AM–11:00 AM,27
140,Lenox Hill East,7,Astoria,4:00 PM–7:00 PM,31
140,Lenox Hill East,7,Astoria,10:00 PM–8:00 AM,21
140,Lenox Hill East,7,Astoria,11:00 AM–4:00 PM,29
140,Lenox Hill East,7,Astoria,7:00 PM–10:00 PM,28
141,Lenox Hill West,7,Astoria,7:00 PM–10:00 PM,24
141,Lenox Hill West,7,Astoria,11:00 AM–4:00 PM,30
141,Lenox Hill West,7,Astoria,10:00 PM–8:00 AM,25
141,Lenox Hill West,7,Astoria,8:00 AM–11:00 AM,23
141,Lenox Hill West,7,Astoria,4:00 PM–7:00 PM,24
142,Lincoln Square East,7,Astoria,7:00 PM–10:00 PM,42
142,Lincoln Square East,7,Astoria,4:00 PM–7:00 PM,35
142,Lincoln Square East,7,Astoria,10:00 PM–8:00 AM,28
142,Lincoln Square East,7,Astoria,11:00 AM–4:00 PM,34
143,Lincoln Square West,7,Astoria,4:00 PM–7:00 PM,35
143,Lincoln Square West,7,Astoria,11:00 AM–4:00 PM,39
143,Lincoln Square West,7,Astoria,7:00 PM–10:00 PM,33
143,Lincoln Square West,7,Astoria,10:00 PM–8:00 AM,34
144,Little Italy/NoLiTa,7,Astoria,4:00 PM–7:00 PM,72
144,Little Italy/NoLiTa,7,Astoria,7:00 PM–10:00 PM,39
144,Little Italy/NoLiTa,7,Astoria,11:00 AM–4:00 PM,47
144,Little Italy/NoLiTa,7,Astoria,10:00 PM–8:00 AM,32
145,Long Island City/Hunters Point,7,Astoria,4:00 PM–7:00 PM,19
145,Long Island City/Hunters Point,7,Astoria,7:00 PM–10:00 PM,18
145,Long Island City/Hunters Point,7,Astoria,11:00 AM–4:00 PM,19
145,Long Island City/Hunters Point,7,Astoria,8:00 AM–11:00 AM,16
145,Long Island City/Hunters Point,7,Astoria,10:00 PM–8:00 AM,19
146,Long Island City/Queens Plaza,7,Astoria,11:00 AM–4:00 PM,12
146,Long Island City/Queens Plaza,7,Astoria,10:00 PM–8:00 AM,10
146,Long Island City/Queens Plaza,7,Astoria,4:00 PM–7:00 PM,11
146,Long Island City/Queens Plaza,7,Astoria,8:00 AM–11:00 AM,13
146,Long Island City/Queens Plaza,7,Astoria,7:00 PM–10:00 PM,11
148,Lower East Side,7,Astoria,4:00 PM–7:00 PM,46
148,Lower East Side,7,Astoria,10:00 PM–8:00 AM,37
148,Lower East Side,7,Astoria,7:00 PM–10:00 PM,36
148,Lower East Side,7,Astoria,11:00 AM–4:00 PM,43
151,Manhattan Valley,7,Astoria,7:00 PM–10:00 PM,46
151,Manhattan Valley,7,Astoria,4:00 PM–7:00 PM,48
151,Manhattan Valley,7,Astoria,11:00 AM–4:00 PM,47
151,Manhattan Valley,7,Astoria,10:00 PM–8:00 AM,38
158,Meatpacking/West Village West,7,Astoria,7:00 PM–10:00 PM,41
158,Meatpacking/West Village West,7,Astoria,4:00 PM–7:00 PM,47
161,Midtown Center,7,Astoria,8:00 AM–11:00 AM,29
161,Midtown Center,7,Astoria,10:00 PM–8:00 AM,27
161,Midtown Center,7,Astoria,7:00 PM–10:00 PM,32
161,Midtown Center,7,Astoria,11:00 AM–4:00 PM,26
161,Midtown Center,7,Astoria,4:00 PM–7:00 PM,29
162,Midtown East,7,Astoria,8:00 AM–11:00 AM,23
162,Midtown East,7,Astoria,11:00 AM–4:00 PM,25
162,Midtown East,7,Astoria,7:00 PM–10:00 PM,28
162,Midtown East,7,Astoria,10:00 PM–8:00 AM,28
162,Midtown East,7,Astoria,4:00 PM–7:00 PM,26
163,Midtown North,7,Astoria,10:00 PM–8:00 AM,20
163,Midtown North,7,Astoria,11:00 AM–4:00 PM,30
163,Midtown North,7,Astoria,8:00 AM–11:00 AM,31
163,Midtown North,7,Astoria,4:00 PM–7:00 PM,34
163,Midtown North,7,Astoria,7:00 PM–10:00 PM,29
164,Midtown South,7,Astoria,10:00 PM–8:00 AM,32
164,Midtown South,7,Astoria,4:00 PM–7:00 PM,35
164,Midtown South,7,Astoria,8:00 AM–11:00 AM,59
164,Midtown South,7,Astoria,11:00 AM–4:00 PM,33
164,Midtown South,7,Astoria,7:00 PM–10:00 PM,33
166,Morningside Heights,7,Astoria,4:00 PM–7:00 PM,53
166,Morningside Heights,7,Astoria,11:00 AM–4:00 PM,40
170,Murray Hill,7,Astoria,10:00 PM–8:00 AM,26
170,Murray Hill,7,Astoria,8:00 AM–11:00 AM,34
170,Murray Hill,7,Astoria,4:00 PM–7:00 PM,34
170,Murray Hill,7,Astoria,7:00 PM–10:00 PM,31
170,Murray Hill,7,Astoria,11:00 AM–4:00 PM,34
179,Old Astoria,7,Astoria,10:00 PM–8:00 AM,6
179,Old Astoria,7,Astoria,8:00 AM–11:00 AM,7
179,Old Astoria,7,Astoria,7:00 PM–10:00 PM,7
179,Old Astoria,7,Astoria,4:00 PM–7:00 PM,8
179,Old Astoria,7,Astoria,11:00 AM–4:00 PM,9
181,Park Slope,7,Astoria,4:00 PM–7:00 PM,50
181,Park Slope,7,Astoria,7:00 PM–10:00 PM,50
186,Penn Station/Madison Sq West,7,Astoria,7:00 PM–10:00 PM,40
186,Penn Station/Madison Sq West,7,Astoria,10:00 PM–8:00 AM,41
186,Penn Station/Madison Sq West,7,Astoria,11:00 AM–4:00 PM,37
186,Penn Station/Madison Sq West,7,Astoria,4:00 PM–7:00 PM,37
188,Prospect-Lefferts Gardens,7,Astoria,11:00 AM–4:00 PM,55
189,Prospect Heights,7,Astoria,7:00 PM–10:00 PM,57
189,Prospect Heights,7,Astoria,4:00 PM–7:00 PM,63
190,Prospect Park,7,Astoria,11:00 AM–4:00 PM,66
193,Queensbridge/Ravenswood,7,Astoria,7:00 PM–10:00 PM,11
193,Queensbridge/Ravenswood,7,Astoria,11:00 AM–4:00 PM,12
193,Queensbridge/Ravenswood,7,Astoria,8:00 AM–11:00 AM,8
193,Queensbridge/Ravenswood,7,Astoria,10:00 PM–8:00 AM,9
193,Queensbridge/Ravenswood,7,Astoria,4:00 PM–7:00 PM,12
209,Seaport,7,Astoria,11:00 AM–4:00 PM,42
211,SoHo,7,Astoria,4:00 PM–7:00 PM,39
217,South Williamsburg,7,Astoria,4:00 PM–7:00 PM,40
223,Steinway,7,Astoria,10:00 PM–8:00 AM,10
223,Steinway,7,Astoria,7:00 PM–10:00 PM,12
223,Steinway,7,Astoria,11:00 AM–4:00 PM,14
223,Steinway,7,Astoria,4:00 PM–7:00 PM,13
223,Steinway,7,Astoria,8:00 AM–11:00 AM,11
224,Stuy Town/Peter Cooper Village,7,Astoria,7:00 PM–10:00 PM,33
224,Stuy Town/Peter Cooper Village,7,Astoria,8:00 AM–11:00 AM,32
224,Stuy Town/Peter Cooper Village,7,Astoria,10:00 PM–8:00 AM,29
224,Stuy Town/Peter Cooper Village,7,Astoria,4:00 PM–7:00 PM,31
224,Stuy Town/Peter Cooper Village,7,Astoria,11:00 AM–4:00 PM,33
225,Stuyvesant Heights,7,Astoria,4:00 PM–7:00 PM,39
225,Stuyvesant Heights,7,Astoria,11:00 AM–4:00 PM,54
225,Stuyvesant Heights,7,Astoria,8:00 AM–11:00 AM,37
225,Stuyvesant Heights,7,Astoria,10:00 PM–8:00 AM,40
226,Sunnyside,7,Astoria,10:00 PM–8:00 AM,13
226,Sunnyside,7,Astoria,7:00 PM–10:00 PM,14
226,Sunnyside,7,Astoria,8:00 AM–11:00 AM,16
226,Sunnyside,7,Astoria,11:00 AM–4:00 PM,16
226,Sunnyside,7,Astoria,4:00 PM–7:00 PM,19
229,Sutton Place/Turtle Bay North,7,Astoria,7:00 PM–10:00 PM,23
229,Sutton Place/Turtle Bay North,7,Astoria,8:00 AM–11:00 AM,24
229,Sutton Place/Turtle Bay North,7,Astoria,4:00 PM–7:00 PM,23
229,Sutton Place/Turtle Bay North,7,Astoria,11:00 AM–4:00 PM,23
229,Sutton Place/Turtle Bay North,7,Astoria,10:00 PM–8:00 AM,24
230,Times Sq/Theatre District,7,Astoria,10:00 PM–8:00 AM,31
230,Times Sq/Theatre District,7,Astoria,11:00 AM–4:00 PM,29
230,Times Sq/Theatre District,7,Astoria,4:00 PM–7:00 PM,33
230,Times Sq/Theatre District,7,Astoria,7:00 PM–10:00 PM,30
230,Times Sq/Theatre District,7,Astoria,8:00 AM–11:00 AM,31
231,TriBeCa/Civic Center,7,Astoria,4:00 PM–7:00 PM,149
231,TriBeCa/Civic Center,7,Astoria,11:00 AM–4:00 PM,46
232,Two Bridges/Seward Park,7,Astoria,7:00 PM–10:00 PM,41
232,Two Bridges/Seward Park,7,Astoria,4:00 PM–7:00 PM,49
232,Two Bridges/Seward Park,7,Astoria,11:00 AM–4:00 PM,46
233,UN/Turtle Bay South,7,Astoria,10:00 PM–8:00 AM,31
233,UN/Turtle Bay South,7,Astoria,4:00 PM–7:00 PM,30
233,UN/Turtle Bay South,7,Astoria,7:00 PM–10:00 PM,28
233,UN/Turtle Bay South,7,Astoria,11:00 AM–4:00 PM,31
233,UN/Turtle Bay South,7,Astoria,8:00 AM–11:00 AM,30
234,Union Sq,7,Astoria,10:00 PM–8:00 AM,34
234,Union Sq,7,Astoria,4:00 PM–7:00 PM,39
234,Union Sq,7,Astoria,7:00 PM–10:00 PM,39
234,Union Sq,7,Astoria,8:00 AM–11:00 AM,37
234,Union Sq,7,Astoria,11:00 AM–4:00 PM,39
236,Upper East Side North,7,Astoria,4:00 PM–7:00 PM,40
236,Upper East Side North,7,Astoria,10:00 PM–8:00 AM,44
236,Upper East Side North,7,Astoria,11:00 AM–4:00 PM,33
236,Upper East Side North,7,Astoria,7:00 PM–10:00 PM,32
237,Upper East Side South,7,Astoria,4:00 PM–7:00 PM,28
237,Upper East Side South,7,Astoria,10:00 PM–8:00 AM,29
237,Upper East Side South,7,Astoria,11:00 AM–4:00 PM,27
237,Upper East Side South,7,Astoria,7:00 PM–10:00 PM,30
237,Upper East Side South,7,Astoria,8:00 AM–11:00 AM,25
238,Upper West Side North,7,Astoria,4:00 PM–7:00 PM,47
238,Upper West Side North,7,Astoria,11:00 AM–4:00 PM,36
238,Upper West Side North,7,Astoria,7:00 PM–10:00 PM,34
238,Upper West Side North,7,Astoria,10:00 PM–8:00 AM,25
238,Upper West Side North,7,Astoria,8:00 AM–11:00 AM,41
239,Upper West Side South,7,Astoria,7:00 PM–10:00 PM,42
239,Upper West Side South,7,Astoria,11:00 AM–4:00 PM,35
239,Upper West Side South,7,Astoria,10:00 PM–8:00 AM,42
239,Upper West Side South,7,Astoria,4:00 PM–7:00 PM,38
246,West Chelsea/Hudson Yards,7,Astoria,4:00 PM–7:00 PM,40
246,West Chelsea/Hudson Yards,7,Astoria,10:00 PM–8:00 AM,34
246,West Chelsea/Hudson Yards,7,Astoria,11:00 AM–4:00 PM,45
249,West Village,7,Astoria,7:00 PM–10:00 PM,38
249,West Village,7,Astoria,11:00 AM–4:00 PM,40
255,Williamsburg (North Side),7,Astoria,4:00 PM–7:00 PM,32
255,Williamsburg (North Side),7,Astoria,7:00 PM–10:00 PM,43
255,Williamsburg (North Side),7,Astoria,11:00 AM–4:00 PM,32
255,Williamsburg (North Side),7,Astoria,10:00 PM–8:00 AM,28
255,Williamsburg (North Side),7,Astoria,8:00 AM–11:00 AM,34
256,Williamsburg (South Side),7,Astoria,7:00 PM–10:00 PM,44
256,Williamsburg (South Side),7,Astoria,8:00 AM–11:00 AM,33
256,Williamsburg (South Side),7,Astoria,11:00 AM–4:00 PM,38
256,Williamsburg (South Side),7,Astoria,10:00 PM–8:00 AM,31
256,Williamsburg (South Side),7,Astoria,4:00 PM–7:00 PM,37
262,Yorkville East,7,Astoria,11:00 AM–4:00 PM,53
262,Yorkville East,7,Astoria,7:00 PM–10:00 PM,30
262,Yorkville East,7,Astoria,4:00 PM–7:00 PM,32
262,Yorkville East,7,Astoria,10:00 PM–8:00 AM,27
263,Yorkville West,7,Astoria,7:00 PM–10:00 PM,33
263,Yorkville West,7,Astoria,4:00 PM–7:00 PM,32
263,Yorkville West,7,Astoria,8:00 AM–11:00 AM,33
263,Yorkville West,7,Astoria,11:00 AM–4:00 PM,36
7,Astoria,8,Astoria Park,11:00 AM–4:00 PM,18
7,Astoria,8,Astoria Park,7:00 PM–10:00 PM,18
7,Astoria,8,Astoria Park,4:00 PM–7:00 PM,21
7,Astoria,8,Astoria Park,8:00 AM–11:00 AM,36
7,Astoria,8,Astoria Park,10:00 PM–8:00 AM,15
8,Astoria Park,8,Astoria Park,7:00 PM–10:00 PM,19
8,Astoria Park,8,Astoria Park,11:00 AM–4:00 PM,30
8,Astoria Park,8,Astoria Park,10:00 PM–8:00 AM,17
8,Astoria Park,8,Astoria Park,8:00 AM–11:00 AM,32
8,Astoria Park,8,Astoria Park,4:00 PM–7:00 PM,23
41,Central Harlem,8,Astoria Park,10:00 PM–8:00 AM,23
41,Central Harlem,8,Astoria Park,7:00 PM–10:00 PM,43
66,DUMBO/Vinegar Hill,8,Astoria Park,4:00 PM–7:00 PM,45
68,East Chelsea,8,Astoria Park,10:00 PM–8:00 AM,147
74,East Harlem North,8,Astoria Park,4:00 PM–7:00 PM,37
74,East Harlem North,8,Astoria Park,11:00 AM–4:00 PM,30
75,East Harlem South,8,Astoria Park,4:00 PM–7:00 PM,37
75,East Harlem South,8,Astoria Park,7:00 PM–10:00 PM,25
75,East Harlem South,8,Astoria Park,11:00 AM–4:00 PM,40
75,East Harlem South,8,Astoria Park,10:00 PM–8:00 AM,26
79,East Village,8,Astoria Park,11:00 AM–4:00 PM,55
100,Garment District,8,Astoria Park,10:00 PM–8:00 AM,32
112,Greenpoint,8,Astoria Park,7:00 PM–10:00 PM,32
112,Greenpoint,8,Astoria Park,10:00 PM–8:00 AM,34
112,Greenpoint,8,Astoria Park,4:00 PM–7:00 PM,30
112,Greenpoint,8,Astoria Park,11:00 AM–4:00 PM,38
113,Greenwich Village North,8,Astoria Park,10:00 PM–8:00 AM,44
137,Kips Bay,8,Astoria Park,11:00 AM–4:00 PM,44
141,Lenox Hill West,8,Astoria Park,4:00 PM–7:00 PM,28
141,Lenox Hill West,8,Astoria Park,7:00 PM–10:00 PM,33
141,Lenox Hill West,8,Astoria Park,11:00 AM–4:00 PM,27
141,Lenox Hill West,8,Astoria Park,8:00 AM–11:00 AM,39
145,Long Island City/Hunters Point,8,Astoria Park,10:00 PM–8:00 AM,21
145,Long Island City/Hunters Point,8,Astoria Park,7:00 PM–10:00 PM,23
145,Long Island City/Hunters Point,8,Astoria Park,4:00 PM–7:00 PM,22
145,Long Island City/Hunters Point,8,Astoria Park,8:00 AM–11:00 AM,30
145,Long Island City/Hunters Point,8,Astoria Park,11:00 AM–4:00 PM,35
146,Long Island City/Queens Plaza,8,Astoria Park,11:00 AM–4:00 PM,38
146,Long Island City/Queens Plaza,8,Astoria Park,4:00 PM–7:00 PM,22
146,Long Island City/Queens Plaza,8,Astoria Park,7:00 PM–10:00 PM,16
146,Long Island City/Queens Plaza,8,Astoria Park,8:00 AM–11:00 AM,20
146,Long Island City/Queens Plaza,8,Astoria Park,10:00 PM–8:00 AM,23
148,Lower East Side,8,Astoria Park,10:00 PM–8:00 AM,39
161,Midtown Center,8,Astoria Park,7:00 PM–10:00 PM,39
162,Midtown East,8,Astoria Park,4:00 PM–7:00 PM,31
162,Midtown East,8,Astoria Park,7:00 PM–10:00 PM,29
163,Midtown North,8,Astoria Park,4:00 PM–7:00 PM,34
164,Midtown South,8,Astoria Park,8:00 AM–11:00 AM,44
170,Murray Hill,8,Astoria Park,4:00 PM–7:00 PM,45
179,Old Astoria,8,Astoria Park,4:00 PM–7:00 PM,10
179,Old Astoria,8,Astoria Park,7:00 PM–10:00 PM,10
179,Old Astoria,8,Astoria Park,10:00 PM–8:00 AM,9
179,Old Astoria,8,Astoria Park,8:00 AM–11:00 AM,17
179,Old Astoria,8,Astoria Park,11:00 AM–4:00 PM,15
186,Penn Station/Madison Sq West,8,Astoria Park,7:00 PM–10:00 PM,43
193,Queensbridge/Ravenswood,8,Astoria Park,11:00 AM–4:00 PM,23
193,Queensbridge/Ravenswood,8,Astoria Park,4:00 PM–7:00 PM,23
193,Queensbridge/Ravenswood,8,Astoria Park,7:00 PM–10:00 PM,15
193,Queensbridge/Ravenswood,8,Astoria Park,10:00 PM–8:00 AM,15
193,Queensbridge/Ravenswood,8,Astoria Park,8:00 AM–11:00 AM,8
223,Steinway,8,Astoria Park,11:00 AM–4:00 PM,15
223,Steinway,8,Astoria Park,8:00 AM–11:00 AM,9
223,Steinway,8,Astoria Park,4:00 PM–7:00 PM,9
223,Steinway,8,Astoria Park,7:00 PM–10:00 PM,7
223,Steinway,8,Astoria Park,10:00 PM–8:00 AM,6
226,Sunnyside,8,Astoria Park,4:00 PM–7:00 PM,25
226,Sunnyside,8,Astoria Park,11:00 AM–4:00 PM,27
229,Sutton Place/Turtle Bay North,8,Astoria Park,8:00 AM–11:00 AM,38
229,Sutton Place/Turtle Bay North,8,Astoria Park,10:00 PM–8:00 AM,24
229,Sutton Place/Turtle Bay North,8,Astoria Park,7:00 PM–10:00 PM,34
229,Sutton Place/Turtle Bay North,8,Astoria Park,4:00 PM–7:00 PM,29
230,Times Sq/Theatre District,8,Astoria Park,4:00 PM–7:00 PM,39
233,UN/Turtle Bay South,8,Astoria Park,4:00 PM–7:00 PM,21
233,UN/Turtle Bay South,8,Astoria Park,7:00 PM–10:00 PM,30
234,Union Sq,8,Astoria Park,11:00 AM–4:00 PM,66
236,Upper East Side North,8,Astoria Park,11:00 AM–4:00 PM,38
255,Williamsburg (North Side),8,Astoria Park,11:00 AM–4:00 PM,29
255,Williamsburg (North Side),8,Astoria Park,10:00 PM–8:00 AM,41
255,Williamsburg (North Side),8,Astoria Park,7:00 PM–10:00 PM,32
255,Williamsburg (North Side),8,Astoria Park,4:00 PM–7:00 PM,36
256,Williamsburg (South Side),8,Astoria Park,8:00 AM–11:00 AM,111
262,Yorkville East,8,Astoria Park,11:00 AM–4:00 PM,32
263,Yorkville West,8,Astoria Park,11:00 AM–4:00 PM,29
263,Yorkville West,8,Astoria Park,8:00 AM–11:00 AM,34
4,Alphabet City,12,Battery Park,10:00 PM–8:00 AM,22
4,Alphabet City,12,Battery Park,11:00 AM–4:00 PM,26
4,Alphabet City,12,Battery Park,4:00 PM–7:00 PM,23
4,Alphabet City,12,Battery Park,7:00 PM–10:00 PM,38
4,Alphabet City,12,Battery Park,8:00 AM–11:00 AM,20
8,Astoria Park,12,Battery Park,8:00 AM–11:00 AM,225
12,Battery Park,12,Battery Park,8:00 AM–11:00 AM,26
12,Battery Park,12,Battery Park,10:00 PM–8:00 AM,15
12,Battery Park,12,Battery Park,11:00 AM–4:00 PM,20
12,Battery Park,12,Battery Park,7:00 PM–10:00 PM,26
12,Battery Park,12,Battery Park,4:00 PM–7:00 PM,34
13,Battery Park City,12,Battery Park,10:00 PM–8:00 AM,7
13,Battery Park City,12,Battery Park,7:00 PM–10:00 PM,13
13,Battery Park City,12,Battery Park,11:00 AM–4:00 PM,15
13,Battery Park City,12,Battery Park,4:00 PM–7:00 PM,10
13,Battery Park City,12,Battery Park,8:00 AM–11:00 AM,7
17,Bedford,12,Battery Park,8:00 AM–11:00 AM,126
24,Bloomingdale,12,Battery Park,8:00 AM–11:00 AM,54
24,Bloomingdale,12,Battery Park,10:00 PM–8:00 AM,39
24,Bloomingdale,12,Battery Park,11:00 AM–4:00 PM,43
25,Boerum Hill,12,Battery Park,10:00 PM–8:00 AM,32
33,Brooklyn Heights,12,Battery Park,8:00 AM–11:00 AM,21
33,Brooklyn Heights,12,Battery Park,4:00 PM–7:00 PM,26
33,Brooklyn Heights,12,Battery Park,11:00 AM–4:00 PM,25
34,Brooklyn Navy Yard,12,Battery Park,8:00 AM–11:00 AM,26
34,Brooklyn Navy Yard,12,Battery Park,10:00 PM–8:00 AM,25
40,Carroll Gardens,12,Battery Park,8:00 AM–11:00 AM,26
41,Central Harlem,12,Battery Park,4:00 PM–7:00 PM,176
41,Central Harlem,12,Battery Park,10:00 PM–8:00 AM,46
42,Central Harlem North,12,Battery Park,11:00 AM–4:00 PM,119
43,Central Park,12,Battery Park,8:00 AM–11:00 AM,40
43,Central Park,12,Battery Park,11:00 AM–4:00 PM,44
45,Chinatown,12,Battery Park,7:00 PM–10:00 PM,15
45,Chinatown,12,Battery Park,10:00 PM–8:00 AM,6
45,Chinatown,12,Battery Park,11:00 AM–4:00 PM,20
45,Chinatown,12,Battery Park,8:00 AM–11:00 AM,10
45,Chinatown,12,Battery Park,4:00 PM–7:00 PM,17
48,Clinton East,12,Battery Park,8:00 AM–11:00 AM,34
48,Clinton East,12,Battery Park,4:00 PM–7:00 PM,31
48,Clinton East,12,Battery Park,10:00 PM–8:00 AM,38
48,Clinton East,12,Battery Park,7:00 PM–10:00 PM,33
48,Clinton East,12,Battery Park,11:00 AM–4:00 PM,36
50,Clinton West,12,Battery Park,4:00 PM–7:00 PM,35
50,Clinton West,12,Battery Park,7:00 PM–10:00 PM,29
50,Clinton West,12,Battery Park,10:00 PM–8:00 AM,32
50,Clinton West,12,Battery Park,11:00 AM–4:00 PM,40
