start_zone,end_zone,time_bucket,taxi_win_rate,taxi_median,citi_median,end_taxi_zone_id
UN/Turtle Bay South,Long Island City/Queens Plaza,11:00 AM–4:00 PM,0.4252,1060.5,954.5,146
UN/Turtle Bay South,Long Island City/Queens Plaza,8:00 AM–11:00 AM,0.2663,1234,995.5,146
UN/Turtle Bay South,Long Island City/Queens Plaza,10:00 PM–8:00 AM,0.7267,786,1084,146
UN/Turtle Bay South,Lower East Side,4:00 PM–7:00 PM,0.6913,1024,1196,148
UN/Turtle Bay South,Lower East Side,7:00 PM–10:00 PM,0.7738,926,1215,148
UN/Turtle Bay South,Lower East Side,11:00 AM–4:00 PM,0.7703,981.5,1307,148
UN/Turtle Bay South,Lower East Side,8:00 AM–11:00 AM,0.8484,988,1339,148
UN/Turtle Bay South,Lower East Side,10:00 PM–8:00 AM,0.8428,778,1192,148
UN/Turtle Bay South,Manhattan Valley,4:00 PM–7:00 PM,0.7104,1620,1921.5,151
UN/Turtle Bay South,Manhattan Valley,7:00 PM–10:00 PM,0.9326,1212,1867.5,151
UN/Turtle Bay South,Manhattan Valley,11:00 AM–4:00 PM,0.7817,1661,2142.5,151
UN/Turtle Bay South,Manhattan Valley,10:00 PM–8:00 AM,0.9254,1047,1734,151
UN/Turtle Bay South,Meatpacking/West Village West,4:00 PM–7:00 PM,0.6396,1350,1517,158
UN/Turtle Bay South,Meatpacking/West Village West,7:00 PM–10:00 PM,0.6286,1216.5,1304,158
UN/Turtle Bay South,Meatpacking/West Village West,11:00 AM–4:00 PM,0.5868,1392,1464,158
UN/Turtle Bay South,Meatpacking/West Village West,8:00 AM–11:00 AM,0.5267,1442,1430,158
UN/Turtle Bay South,Meatpacking/West Village West,10:00 PM–8:00 AM,0.8509,1009,1411.5,158
UN/Turtle Bay South,Midtown Center,4:00 PM–7:00 PM,0.2851,677,463,161
UN/Turtle Bay South,Midtown Center,7:00 PM–10:00 PM,0.4506,488,434,161
UN/Turtle Bay South,Midtown Center,11:00 AM–4:00 PM,0.1907,756,416,161
UN/Turtle Bay South,Midtown Center,8:00 AM–11:00 AM,0.2511,694,457,161
UN/Turtle Bay South,Midtown Center,10:00 PM–8:00 AM,0.585,394,441,161
UN/Turtle Bay South,Midtown East,4:00 PM–7:00 PM,0.4076,419,348,162
UN/Turtle Bay South,Midtown East,7:00 PM–10:00 PM,0.6358,298,370,162
UN/Turtle Bay South,Midtown East,11:00 AM–4:00 PM,0.2883,490,322,162
UN/Turtle Bay South,Midtown East,8:00 AM–11:00 AM,0.3391,475,363,162
UN/Turtle Bay South,Midtown East,10:00 PM–8:00 AM,0.7486,289,465,162
UN/Turtle Bay South,Midtown North,4:00 PM–7:00 PM,0.3911,933.5,818.5,163
UN/Turtle Bay South,Midtown North,7:00 PM–10:00 PM,0.6106,696.5,746.5,163
UN/Turtle Bay South,Midtown North,11:00 AM–4:00 PM,0.361,970.5,804,163
UN/Turtle Bay South,Midtown North,8:00 AM–11:00 AM,0.4219,835,778,163
UN/Turtle Bay South,Midtown North,10:00 PM–8:00 AM,0.733,578,841,163
UN/Turtle Bay South,Midtown South,4:00 PM–7:00 PM,0.3649,737,631,164
UN/Turtle Bay South,Midtown South,7:00 PM–10:00 PM,0.59,560,602,164
UN/Turtle Bay South,Midtown South,11:00 AM–4:00 PM,0.3253,814,652,164
UN/Turtle Bay South,Midtown South,8:00 AM–11:00 AM,0.2825,771,602,164
UN/Turtle Bay South,Midtown South,10:00 PM–8:00 AM,0.7011,431,549.5,164
UN/Turtle Bay South,Murray Hill,4:00 PM–7:00 PM,0.4855,425,417,170
UN/Turtle Bay South,Murray Hill,7:00 PM–10:00 PM,0.6103,317,388,170
UN/Turtle Bay South,Murray Hill,11:00 AM–4:00 PM,0.411,464,397,170
UN/Turtle Bay South,Murray Hill,8:00 AM–11:00 AM,0.3479,541,421,170
UN/Turtle Bay South,Murray Hill,10:00 PM–8:00 AM,0.7322,284,423,170
UN/Turtle Bay South,Park Slope,4:00 PM–7:00 PM,0.6942,2321,2676,181
UN/Turtle Bay South,Park Slope,7:00 PM–10:00 PM,0.9188,1913,2596,181
UN/Turtle Bay South,Park Slope,11:00 AM–4:00 PM,0.8959,2006.5,2706.5,181
UN/Turtle Bay South,Penn Station/Madison Sq West,4:00 PM–7:00 PM,0.1492,1086,744.5,186
UN/Turtle Bay South,Penn Station/Madison Sq West,7:00 PM–10:00 PM,0.4681,767,741,186
UN/Turtle Bay South,Penn Station/Madison Sq West,11:00 AM–4:00 PM,0.072,1194,677.5,186
UN/Turtle Bay South,Penn Station/Madison Sq West,8:00 AM–11:00 AM,0.1198,1130,753,186
UN/Turtle Bay South,Penn Station/Madison Sq West,10:00 PM–8:00 AM,0.6506,588,677.5,186
UN/Turtle Bay South,Prospect Heights,4:00 PM–7:00 PM,0.6249,2476,2566,189
UN/Turtle Bay South,Prospect Park,4:00 PM–7:00 PM,0.6193,2487,3202,190
UN/Turtle Bay South,Queensbridge/Ravenswood,4:00 PM–7:00 PM,0.6623,1058,1168,193
UN/Turtle Bay South,Queensbridge/Ravenswood,7:00 PM–10:00 PM,0.7979,840,1218,193
UN/Turtle Bay South,Queensbridge/Ravenswood,10:00 PM–8:00 AM,0.5949,861.5,949.5,193
UN/Turtle Bay South,Seaport,4:00 PM–7:00 PM,0.8251,1110.5,1528,209
UN/Turtle Bay South,Seaport,7:00 PM–10:00 PM,0.9585,857.5,1663.5,209
UN/Turtle Bay South,Seaport,11:00 AM–4:00 PM,0.9704,921,1773,209
UN/Turtle Bay South,Seaport,8:00 AM–11:00 AM,0.915,1014.5,1591,209
UN/Turtle Bay South,Seaport,10:00 PM–8:00 AM,0.9771,760,1644,209
UN/Turtle Bay South,SoHo,4:00 PM–7:00 PM,0.71,1259,1483,211
UN/Turtle Bay South,SoHo,7:00 PM–10:00 PM,0.7152,1144,1321,211
UN/Turtle Bay South,SoHo,11:00 AM–4:00 PM,0.7594,1246,1484,211
UN/Turtle Bay South,SoHo,8:00 AM–11:00 AM,0.6396,1307.5,1436,211
UN/Turtle Bay South,SoHo,10:00 PM–8:00 AM,0.9642,829.5,1443,211
UN/Turtle Bay South,Stuy Town/Peter Cooper Village,4:00 PM–7:00 PM,0.6139,602,689,224
UN/Turtle Bay South,Stuy Town/Peter Cooper Village,7:00 PM–10:00 PM,0.7246,506,673,224
UN/Turtle Bay South,Stuy Town/Peter Cooper Village,11:00 AM–4:00 PM,0.6559,586,720,224
UN/Turtle Bay South,Stuy Town/Peter Cooper Village,8:00 AM–11:00 AM,0.5052,669.5,668,224
UN/Turtle Bay South,Stuy Town/Peter Cooper Village,10:00 PM–8:00 AM,0.8341,411,662,224
UN/Turtle Bay South,Stuyvesant Heights,7:00 PM–10:00 PM,0.725,1982,2337,225
UN/Turtle Bay South,Sunnyside,4:00 PM–7:00 PM,0.7731,1196,1574,226
UN/Turtle Bay South,Sunnyside,11:00 AM–4:00 PM,0.7533,1118.5,1376,226
UN/Turtle Bay South,Sutton Place/Turtle Bay North,4:00 PM–7:00 PM,0.3848,402,329.5,229
UN/Turtle Bay South,Sutton Place/Turtle Bay North,7:00 PM–10:00 PM,0.5889,282,320,229
UN/Turtle Bay South,Sutton Place/Turtle Bay North,11:00 AM–4:00 PM,0.3951,384,300,229
UN/Turtle Bay South,Sutton Place/Turtle Bay North,8:00 AM–11:00 AM,0.4698,350,321,229
UN/Turtle Bay South,Sutton Place/Turtle Bay North,10:00 PM–8:00 AM,0.6357,242,311,229
UN/Turtle Bay South,Times Sq/Theatre District,4:00 PM–7:00 PM,0.1491,972,548,230
UN/Turtle Bay South,Times Sq/Theatre District,7:00 PM–10:00 PM,0.4163,674,614,230
UN/Turtle Bay South,Times Sq/Theatre District,11:00 AM–4:00 PM,0.1246,1046,558,230
UN/Turtle Bay South,Times Sq/Theatre District,8:00 AM–11:00 AM,0.1608,897,561,230
UN/Turtle Bay South,Times Sq/Theatre District,10:00 PM–8:00 AM,0.5561,499,582,230
UN/Turtle Bay South,TriBeCa/Civic Center,4:00 PM–7:00 PM,0.657,1562,1804,231
UN/Turtle Bay South,TriBeCa/Civic Center,7:00 PM–10:00 PM,0.8153,1245,1744,231
UN/Turtle Bay South,TriBeCa/Civic Center,11:00 AM–4:00 PM,0.7842,1343,1730.5,231
UN/Turtle Bay South,TriBeCa/Civic Center,8:00 AM–11:00 AM,0.6426,1370.5,1529,231
UN/Turtle Bay South,TriBeCa/Civic Center,10:00 PM–8:00 AM,0.9696,942.5,1647,231
UN/Turtle Bay South,Two Bridges/Seward Park,4:00 PM–7:00 PM,0.8536,811,1220,232
UN/Turtle Bay South,Two Bridges/Seward Park,7:00 PM–10:00 PM,0.9159,674,1231.5,232
UN/Turtle Bay South,Two Bridges/Seward Park,11:00 AM–4:00 PM,0.934,664,1329,232
UN/Turtle Bay South,Two Bridges/Seward Park,8:00 AM–11:00 AM,0.9057,753.5,1187,232
UN/Turtle Bay South,Two Bridges/Seward Park,10:00 PM–8:00 AM,0.9787,602,1586.5,232
UN/Turtle Bay South,Union Sq,4:00 PM–7:00 PM,0.5833,799.5,863,234
UN/Turtle Bay South,Union Sq,7:00 PM–10:00 PM,0.7031,679,819,234
UN/Turtle Bay South,Union Sq,11:00 AM–4:00 PM,0.5574,803,852.5,234
UN/Turtle Bay South,Union Sq,8:00 AM–11:00 AM,0.4376,889,825,234
UN/Turtle Bay South,Union Sq,10:00 PM–8:00 AM,0.7894,521,737,234
UN/Turtle Bay South,Upper East Side North,4:00 PM–7:00 PM,0.6538,942,1096,236
UN/Turtle Bay South,Upper East Side North,7:00 PM–10:00 PM,0.8853,663,1134.5,236
UN/Turtle Bay South,Upper East Side North,11:00 AM–4:00 PM,0.5114,1090.5,1074,236
UN/Turtle Bay South,Upper East Side North,8:00 AM–11:00 AM,0.4453,1067.5,998,236
UN/Turtle Bay South,Upper East Side North,10:00 PM–8:00 AM,0.8359,611,1058,236
UN/Turtle Bay South,Upper East Side South,4:00 PM–7:00 PM,0.521,733.5,737,237
UN/Turtle Bay South,Upper East Side South,7:00 PM–10:00 PM,0.8049,507,801,237
UN/Turtle Bay South,Upper East Side South,11:00 AM–4:00 PM,0.43,798,731,237
UN/Turtle Bay South,Upper East Side South,8:00 AM–11:00 AM,0.409,788,736,237
UN/Turtle Bay South,Upper East Side South,10:00 PM–8:00 AM,0.62,484,502,237
UN/Turtle Bay South,Upper West Side North,4:00 PM–7:00 PM,0.6786,1532,1747,238
UN/Turtle Bay South,Upper West Side North,7:00 PM–10:00 PM,0.9134,1135,1546,238
UN/Turtle Bay South,Upper West Side North,11:00 AM–4:00 PM,0.5814,1695.5,1815.5,238
UN/Turtle Bay South,Upper West Side North,8:00 AM–11:00 AM,0.6332,1507.5,1653,238
UN/Turtle Bay South,Upper West Side North,10:00 PM–8:00 AM,0.8984,981,1395,238
UN/Turtle Bay South,Upper West Side South,4:00 PM–7:00 PM,0.6171,1414,1535,239
UN/Turtle Bay South,Upper West Side South,7:00 PM–10:00 PM,0.8872,1009,1522,239
UN/Turtle Bay South,Upper West Side South,11:00 AM–4:00 PM,0.4182,1499,1425,239
UN/Turtle Bay South,Upper West Side South,8:00 AM–11:00 AM,0.5234,1405,1385,239
UN/Turtle Bay South,Upper West Side South,10:00 PM–8:00 AM,0.9229,865,1411,239
UN/Turtle Bay South,West Chelsea/Hudson Yards,4:00 PM–7:00 PM,0.2127,1439,1074,246
UN/Turtle Bay South,West Chelsea/Hudson Yards,7:00 PM–10:00 PM,0.4383,1027,963.5,246
UN/Turtle Bay South,West Chelsea/Hudson Yards,11:00 AM–4:00 PM,0.1819,1443.5,1009,246
UN/Turtle Bay South,West Chelsea/Hudson Yards,8:00 AM–11:00 AM,0.2978,1371,1163,246
UN/Turtle Bay South,West Chelsea/Hudson Yards,10:00 PM–8:00 AM,0.816,840,1201.5,246
UN/Turtle Bay South,West Village,4:00 PM–7:00 PM,0.5439,1198,1227,249
UN/Turtle Bay South,West Village,7:00 PM–10:00 PM,0.6384,1074,1196,249
UN/Turtle Bay South,West Village,11:00 AM–4:00 PM,0.5362,1207,1248,249
UN/Turtle Bay South,West Village,8:00 AM–11:00 AM,0.432,1217.5,1161,249
UN/Turtle Bay South,West Village,10:00 PM–8:00 AM,0.8631,852,1164,249
UN/Turtle Bay South,Williamsburg (North Side),4:00 PM–7:00 PM,0.7403,1564,1906,255
UN/Turtle Bay South,Williamsburg (North Side),7:00 PM–10:00 PM,0.8941,1301,1831,255
UN/Turtle Bay South,Williamsburg (North Side),11:00 AM–4:00 PM,0.8441,1471.5,1885,255
UN/Turtle Bay South,Williamsburg (North Side),8:00 AM–11:00 AM,0.9422,1420,2172.5,255
UN/Turtle Bay South,Williamsburg (North Side),10:00 PM–8:00 AM,0.9224,1255.5,1904,255
UN/Turtle Bay South,Williamsburg (South Side),4:00 PM–7:00 PM,0.8077,1495.5,1955,256
UN/Turtle Bay South,Williamsburg (South Side),7:00 PM–10:00 PM,0.8983,1240.5,1851,256
UN/Turtle Bay South,Williamsburg (South Side),11:00 AM–4:00 PM,0.874,1296,1907.5,256
UN/Turtle Bay South,Williamsburg (South Side),8:00 AM–11:00 AM,0.9432,1268,2100,256
UN/Turtle Bay South,Williamsburg (South Side),10:00 PM–8:00 AM,0.9465,1071,1920,256
UN/Turtle Bay South,World Trade Center,4:00 PM–7:00 PM,0.7745,1360,1690,261
UN/Turtle Bay South,World Trade Center,7:00 PM–10:00 PM,0.9139,982.5,1638.5,261
UN/Turtle Bay South,World Trade Center,11:00 AM–4:00 PM,0.9484,1080,1943.5,261
UN/Turtle Bay South,World Trade Center,8:00 AM–11:00 AM,0.8907,1160,1763,261
UN/Turtle Bay South,World Trade Center,10:00 PM–8:00 AM,0.9727,891.5,1974.5,261
UN/Turtle Bay South,Yorkville East,4:00 PM–7:00 PM,0.7964,861,1139,262
UN/Turtle Bay South,Yorkville East,7:00 PM–10:00 PM,0.9208,647,1117,262
UN/Turtle Bay South,Yorkville East,11:00 AM–4:00 PM,0.7212,929,1157.5,262
UN/Turtle Bay South,Yorkville East,8:00 AM–11:00 AM,0.736,898,1140,262
UN/Turtle Bay South,Yorkville East,10:00 PM–8:00 AM,0.9422,540,1059.5,262
UN/Turtle Bay South,Yorkville West,4:00 PM–7:00 PM,0.8003,837,1102,263
UN/Turtle Bay South,Yorkville West,7:00 PM–10:00 PM,0.9428,614,1101,263
UN/Turtle Bay South,Yorkville West,11:00 AM–4:00 PM,0.6848,912,1088,263
UN/Turtle Bay South,Yorkville West,8:00 AM–11:00 AM,0.7254,888,1112,263
UN/Turtle Bay South,Yorkville West,10:00 PM–8:00 AM,0.9201,518,955.5,263
Union Sq,Alphabet City,4:00 PM–7:00 PM,0.5841,748,798,4
Union Sq,Alphabet City,7:00 PM–10:00 PM,0.625,748,832,4
Union Sq,Alphabet City,11:00 AM–4:00 PM,0.4865,814,797,4
Union Sq,Alphabet City,8:00 AM–11:00 AM,0.5274,769.5,782,4
Union Sq,Alphabet City,10:00 PM–8:00 AM,0.7782,588,793,4
Union Sq,Battery Park,4:00 PM–7:00 PM,0.7124,1371.5,1652.5,12
Union Sq,Battery Park,7:00 PM–10:00 PM,0.73740000000000006,1100,1478,12
Union Sq,Battery Park,11:00 AM–4:00 PM,0.7976,1313,1656,12
Union Sq,Battery Park,8:00 AM–11:00 AM,0.5231,1355,1439,12
Union Sq,Battery Park City,4:00 PM–7:00 PM,0.6353,1193,1334.5,13
Union Sq,Battery Park City,7:00 PM–10:00 PM,0.8194,1023,1312,13
Union Sq,Battery Park City,11:00 AM–4:00 PM,0.6615,1155,1325,13
Union Sq,Battery Park City,8:00 AM–11:00 AM,0.6426,1057,1182,13
Union Sq,Battery Park City,10:00 PM–8:00 AM,0.8012,829,1090,13
Union Sq,Bedford,4:00 PM–7:00 PM,0.5158,2202,2214,17
Union Sq,Bedford,7:00 PM–10:00 PM,0.7461,1874,2222.5,17
Union Sq,Bedford,11:00 AM–4:00 PM,0.4742,2253,2252,17
Union Sq,Bedford,8:00 AM–11:00 AM,0.4322,1955,2185,17
Union Sq,Bedford,10:00 PM–8:00 AM,0.8725,1476,2163,17
Union Sq,Bloomingdale,4:00 PM–7:00 PM,0.7011,1945,2211,24
Union Sq,Bloomingdale,7:00 PM–10:00 PM,0.9426,1436.5,2160,24
Union Sq,Bloomingdale,11:00 AM–4:00 PM,0.5174,2161,2215,24
Union Sq,Bloomingdale,8:00 AM–11:00 AM,0.6565,2112,2254.5,24
Union Sq,Bloomingdale,10:00 PM–8:00 AM,0.9805,1208,2057,24
Union Sq,Boerum Hill,4:00 PM–7:00 PM,0.4094,1916,1809,25
Union Sq,Boerum Hill,7:00 PM–10:00 PM,0.7448,1566,1883.5,25
Union Sq,Boerum Hill,11:00 AM–4:00 PM,0.4642,1896.5,1820,25
Union Sq,Boerum Hill,8:00 AM–11:00 AM,0.682,1633,1835,25
Union Sq,Boerum Hill,10:00 PM–8:00 AM,0.9098,1270,1986.5,25
Union Sq,Brooklyn Heights,4:00 PM–7:00 PM,0.5805,1760,1877,33
Union Sq,Brooklyn Heights,7:00 PM–10:00 PM,0.8534,1456,1935,33
Union Sq,Brooklyn Heights,11:00 AM–4:00 PM,0.541,1740,1817,33
Union Sq,Brooklyn Heights,8:00 AM–11:00 AM,0.763,1498,1726,33
Union Sq,Brooklyn Heights,10:00 PM–8:00 AM,0.922,1145,1811,33
Union Sq,Brooklyn Navy Yard,4:00 PM–7:00 PM,0.4698,1959,1869,34
Union Sq,Brooklyn Navy Yard,7:00 PM–10:00 PM,0.5954,1684,1764.5,34
Union Sq,Brooklyn Navy Yard,11:00 AM–4:00 PM,0.2458,1812.5,1561,34
Union Sq,Brooklyn Navy Yard,8:00 AM–11:00 AM,0.6984,1641.5,1923,34
Union Sq,Bushwick South,4:00 PM–7:00 PM,0.3024,2289.5,1994,37
Union Sq,Bushwick South,7:00 PM–10:00 PM,0.5638,1996.5,2191.5,37
Union Sq,Carroll Gardens,4:00 PM–7:00 PM,0.5869,2005,2131,40
Union Sq,Carroll Gardens,7:00 PM–10:00 PM,0.8614,1718.5,2169,40
Union Sq,Carroll Gardens,11:00 AM–4:00 PM,0.7635,1981,2347,40
Union Sq,Carroll Gardens,10:00 PM–8:00 AM,0.8996,1369,1956,40
Union Sq,Central Park,4:00 PM–7:00 PM,0.5403,1443,1505,43
Union Sq,Central Park,7:00 PM–10:00 PM,0.7701,1059,1494,43
Union Sq,Central Park,11:00 AM–4:00 PM,0.4634,1545.5,1506,43
Union Sq,Central Park,8:00 AM–11:00 AM,0.4151,1466,1299,43
Union Sq,Central Park,10:00 PM–8:00 AM,0.8004,839,1281,43
Union Sq,Chinatown,4:00 PM–7:00 PM,0.5149,1143,1151,45
Union Sq,Chinatown,7:00 PM–10:00 PM,0.6091,997,1090,45
Union Sq,Chinatown,11:00 AM–4:00 PM,0.4155,1187.5,1086,45
Union Sq,Chinatown,8:00 AM–11:00 AM,0.4511,1086,1006,45
Union Sq,Chinatown,10:00 PM–8:00 AM,0.8084,760.5,1073.5,45
Union Sq,Clinton East,4:00 PM–7:00 PM,0.3773,1078,945,48
Union Sq,Clinton East,7:00 PM–10:00 PM,0.6783,785,937,48
Union Sq,Clinton East,11:00 AM–4:00 PM,0.2227,1260,890,48
Union Sq,Clinton East,8:00 AM–11:00 AM,0.4061,1123,1031,48
Union Sq,Clinton East,10:00 PM–8:00 AM,0.7847,611,840,48
Union Sq,Clinton Hill,4:00 PM–7:00 PM,0.6305,2029,2202,49
Union Sq,Clinton Hill,7:00 PM–10:00 PM,0.856,1743,2281,49
Union Sq,Clinton Hill,11:00 AM–4:00 PM,0.6495,2032,2310,49
Union Sq,Clinton Hill,10:00 PM–8:00 AM,0.9188,1465,2132,49
Union Sq,Clinton West,4:00 PM–7:00 PM,0.5781,1103,1180.5,50
Union Sq,Clinton West,7:00 PM–10:00 PM,0.8198,810.5,1113.5,50
Union Sq,Clinton West,11:00 AM–4:00 PM,0.3375,1401,1185,50
Union Sq,Clinton West,8:00 AM–11:00 AM,0.298,1280,1088.5,50
Union Sq,Clinton West,10:00 PM–8:00 AM,0.8783,661,1093,50
Union Sq,Cobble Hill,4:00 PM–7:00 PM,0.55,1950,2043,52
Union Sq,Cobble Hill,7:00 PM–10:00 PM,0.9065,1596,2232,52
Union Sq,Columbia Street,4:00 PM–7:00 PM,0.4916,2036.5,2089,54
Union Sq,Columbia Street,7:00 PM–10:00 PM,0.7668,1679.5,1935,54
Union Sq,Columbia Street,11:00 AM–4:00 PM,0.3702,1962,1597,54
Union Sq,Columbia Street,10:00 PM–8:00 AM,0.9173,1373,2004.5,54
Union Sq,Crown Heights North,4:00 PM–7:00 PM,0.3864,2631,2452.5,61
Union Sq,Crown Heights North,7:00 PM–10:00 PM,0.7691,2113,2448.5,61
Union Sq,Crown Heights North,10:00 PM–8:00 AM,0.9702,1678,2682,61
Union Sq,Downtown Brooklyn/MetroTech,4:00 PM–7:00 PM,0.4877,1580,1597,65
Union Sq,Downtown Brooklyn/MetroTech,7:00 PM–10:00 PM,0.709,1347,1635,65
Union Sq,Downtown Brooklyn/MetroTech,11:00 AM–4:00 PM,0.6526,1589,1785,65
Union Sq,Downtown Brooklyn/MetroTech,8:00 AM–11:00 AM,0.72,1325,1618.5,65
Union Sq,Downtown Brooklyn/MetroTech,10:00 PM–8:00 AM,0.9051,1055,1658.5,65
Union Sq,DUMBO/Vinegar Hill,4:00 PM–7:00 PM,0.4246,1687,1592,66
Union Sq,DUMBO/Vinegar Hill,7:00 PM–10:00 PM,0.6793,1390,1550,66
Union Sq,DUMBO/Vinegar Hill,11:00 AM–4:00 PM,0.5445,1597,1703.5,66
Union Sq,DUMBO/Vinegar Hill,8:00 AM–11:00 AM,0.626,1501,1660,66
Union Sq,DUMBO/Vinegar Hill,10:00 PM–8:00 AM,0.8182,1086.5,1458.5,66
Union Sq,East Chelsea,4:00 PM–7:00 PM,0.4131,504,451,68
Union Sq,East Chelsea,7:00 PM–10:00 PM,0.4707,452,427,68
Union Sq,East Chelsea,11:00 AM–4:00 PM,0.2778,625,436,68
Union Sq,East Chelsea,8:00 AM–11:00 AM,0.3558,533,431,68
Union Sq,East Chelsea,10:00 PM–8:00 AM,0.5361,374,378,68
Union Sq,East Harlem South,4:00 PM–7:00 PM,0.7324,1726,2088.5,75
Union Sq,East Harlem South,7:00 PM–10:00 PM,0.9576,1257,2014.5,75
Union Sq,East Harlem South,11:00 AM–4:00 PM,0.592,1901,2036.5,75
Union Sq,East Harlem South,8:00 AM–11:00 AM,0.6557,1780.5,1963,75
Union Sq,East Harlem South,10:00 PM–8:00 AM,0.9555,1020,1779,75
Union Sq,East Village,4:00 PM–7:00 PM,0.5152,548,560,79
Union Sq,East Village,7:00 PM–10:00 PM,0.5187,558,575,79
Union Sq,East Village,11:00 AM–4:00 PM,0.4527,586,545,79
Union Sq,East Village,8:00 AM–11:00 AM,0.4701,543,528,79
Union Sq,East Village,10:00 PM–8:00 AM,0.6445,426,521,79
Union Sq,East Williamsburg,4:00 PM–7:00 PM,0.5608,1840,1964,80
Union Sq,East Williamsburg,7:00 PM–10:00 PM,0.728,1537,1883.5,80
Union Sq,East Williamsburg,11:00 AM–4:00 PM,0.6196,1926,2049.5,80
Union Sq,East Williamsburg,8:00 AM–11:00 AM,0.5962,1641.5,1971,80
Union Sq,East Williamsburg,10:00 PM–8:00 AM,0.8247,1227,1778,80
Union Sq,Financial District North,4:00 PM–7:00 PM,0.5435,1292,1323,87
Union Sq,Financial District North,7:00 PM–10:00 PM,0.7692,1045,1340,87
Union Sq,Financial District North,11:00 AM–4:00 PM,0.5203,1313,1313,87
Union Sq,Financial District North,8:00 AM–11:00 AM,0.469,1291,1241,87
Union Sq,Financial District North,10:00 PM–8:00 AM,0.8953,825,1218,87
Union Sq,Financial District South,4:00 PM–7:00 PM,0.7781,1309,1697,88
Union Sq,Financial District South,7:00 PM–10:00 PM,0.8763,1044,1722.5,88
Union Sq,Financial District South,11:00 AM–4:00 PM,0.7301,1222.5,1620.5,88
Union Sq,Financial District South,8:00 AM–11:00 AM,0.6812,1172,1417,88
Union Sq,Financial District South,10:00 PM–8:00 AM,0.9069,852.5,1236,88
Union Sq,Flatiron,4:00 PM–7:00 PM,0.396,346,295,90
Union Sq,Flatiron,7:00 PM–10:00 PM,0.4454,317,289,90
Union Sq,Flatiron,11:00 AM–4:00 PM,0.3121,421,296,90
Union Sq,Flatiron,8:00 AM–11:00 AM,0.3958,351,295,90
Union Sq,Flatiron,10:00 PM–8:00 AM,0.5521,246,267,90
Union Sq,Fort Greene,4:00 PM–7:00 PM,0.5916,1792,1933,97
Union Sq,Fort Greene,7:00 PM–10:00 PM,0.8224,1572,1965.5,97
Union Sq,Fort Greene,11:00 AM–4:00 PM,0.5371,1836,1916.5,97
Union Sq,Fort Greene,8:00 AM–11:00 AM,0.7169,1681,1960,97
Union Sq,Fort Greene,10:00 PM–8:00 AM,0.8611,1283.5,1893,97
Union Sq,Garment District,4:00 PM–7:00 PM,0.3739,804,688,100
Union Sq,Garment District,7:00 PM–10:00 PM,0.7076,550,701.5,100
Union Sq,Garment District,11:00 AM–4:00 PM,0.2377,910,626,100
Union Sq,Garment District,8:00 AM–11:00 AM,0.3054,774,599,100
Union Sq,Garment District,10:00 PM–8:00 AM,0.7042,392,506,100
Union Sq,Gowanus,4:00 PM–7:00 PM,0.5398,2146,2236,106
Union Sq,Gowanus,7:00 PM–10:00 PM,0.7507,1803,2166,106
Union Sq,Gowanus,11:00 AM–4:00 PM,0.5677,2107,2252,106
Union Sq,Gramercy,4:00 PM–7:00 PM,0.3599,368,297,107
Union Sq,Gramercy,7:00 PM–10:00 PM,0.4139,346,303,107
Union Sq,Gramercy,11:00 AM–4:00 PM,0.322,419,302,107
Union Sq,Gramercy,8:00 AM–11:00 AM,0.2698,381,273.5,107
Union Sq,Gramercy,10:00 PM–8:00 AM,0.4987,273,272,107
Union Sq,Greenpoint,4:00 PM–7:00 PM,0.6393,1814.5,1991,112
Union Sq,Greenpoint,7:00 PM–10:00 PM,0.8728,1484,2062,112
Union Sq,Greenpoint,11:00 AM–4:00 PM,0.5717,2019.5,2056,112
Union Sq,Greenpoint,10:00 PM–8:00 AM,0.8992,1271,2089,112
Union Sq,Greenwich Village North,4:00 PM–7:00 PM,0.5661,306,334,113
Union Sq,Greenwich Village North,7:00 PM–10:00 PM,0.5393,314,333,113
Union Sq,Greenwich Village North,11:00 AM–4:00 PM,0.5116,328,334,113
Union Sq,Greenwich Village North,8:00 AM–11:00 AM,0.5221,306,317,113
Union Sq,Greenwich Village North,10:00 PM–8:00 AM,0.6665,245,322,113
Union Sq,Greenwich Village South,4:00 PM–7:00 PM,0.5422,478,497,114
Union Sq,Greenwich Village South,7:00 PM–10:00 PM,0.5174,484,490,114
Union Sq,Greenwich Village South,11:00 AM–4:00 PM,0.5076,500,492,114
Union Sq,Greenwich Village South,8:00 AM–11:00 AM,0.5449,443,467,114
Union Sq,Greenwich Village South,10:00 PM–8:00 AM,0.6687,377,462,114
Union Sq,Hudson Sq,4:00 PM–7:00 PM,0.4632,691,646.5,125
Union Sq,Hudson Sq,7:00 PM–10:00 PM,0.4999,661.5,644,125
Union Sq,Hudson Sq,11:00 AM–4:00 PM,0.4788,744,723,125
Union Sq,Hudson Sq,8:00 AM–11:00 AM,0.4954,659,642,125
Union Sq,Hudson Sq,10:00 PM–8:00 AM,0.6791,518,620,125
Union Sq,Kips Bay,4:00 PM–7:00 PM,0.4329,502,458,137
Union Sq,Kips Bay,7:00 PM–10:00 PM,0.5538,443,468,137
